sample,latitude,longitude,Macroalgae,Turf.algae,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
LGBDT7_2434,-33.46971667,115.4257667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2447,-33.46926667,115.4254333,20,0,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT7_2449,-33.46918333,115.4253833,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT7_2451,-33.4691,115.4253167,20,20,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT7_2463,-33.46868333,115.4249833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2470,-33.46846667,115.42475,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2482,-33.46808333,115.4243833,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT7_2489,-33.46786667,115.4241667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2491,-33.4678,115.4241167,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT7_2493,-33.46773333,115.4240667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2500,-33.46751667,115.4238667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2502,-33.46743333,115.4238333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2504,-33.46736667,115.4237833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2506,-33.4673,115.4237167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2508,-33.46723333,115.42365,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT7_2529,-33.46653333,115.42305,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2531,-33.46646667,115.4229667,0,0,75,25,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2536,-33.46631667,115.4228,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2543,-33.4661,115.42255,0,0,88.89,11.11,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2547,-33.46598333,115.4224833,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2553,-33.46576667,115.4223333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2558,-33.46556667,115.4222333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2566,-33.46525,115.4220667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2571,-33.46508333,115.42195,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT7_2573,-33.46501667,115.4218833,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT7_2575,-33.46493333,115.4218667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2577,-33.46488333,115.4218667,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT7_2579,-33.46483333,115.4218333,0,27.27,0,72.73,0,0,0,Seagrasses,Seagrasses
LGBDT7_2597,-33.46425,115.4213667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2599,-33.46418333,115.42125,0,0,33.33,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT7_2601,-33.46411667,115.4211833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2603,-33.46405,115.42115,0,25,75,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2614,-33.46363333,115.421,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2621,-33.46341667,115.42085,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2623,-33.46335,115.4208,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT7_2625,-33.4633,115.42075,0,14.29,71.43,14.29,0,0,0,Unconsolidated,Unconsolidated
LGBDT7_2627,-33.4632,115.4207333,0,0,37.5,62.5,0,0,0,Seagrasses,Seagrasses
LGBDT7_2629,-33.46311667,115.4206833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2631,-33.46303333,115.42065,0,12.5,0,87.5,0,0,0,Seagrasses,Seagrasses
LGBDT7_2633,-33.46296667,115.4206167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2635,-33.46288333,115.4206,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2637,-33.46281667,115.4206,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT7_2642,-33.46265,115.4204333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1363,-33.54165,115.4880667,0,0,76.92,23.08,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1370,-33.54156667,115.4877667,0,0,81.82,18.18,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1373,-33.5415,115.48765,8.33,0,50,41.66,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1378,-33.54143333,115.4875833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1387,-33.54118333,115.48735,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1397,-33.54085,115.48715,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT8_1406,-33.54055,115.4869167,0,55.56,0,44.44,0,0,0,Turf.algae,Turf.algae
LGBDT8_1413,-33.54035,115.4867833,0,0,86.67,13.34,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1423,-33.54008333,115.4865667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1432,-33.54003333,115.48625,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT8_1443,-33.5397,115.4859,0,63.64,0,36.36,0,0,0,Turf.algae,Turf.algae
LGBDT8_1446,-33.53963333,115.4858167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1449,-33.53951667,115.4857167,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT8_1452,-33.53943333,115.4856333,0,30,0,70,0,0,0,Seagrasses,Seagrasses
LGBDT8_1460,-33.53923333,115.4853833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1474,-33.5388,115.4848333,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT8_1477,-33.53871667,115.4847,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1485,-33.5385,115.4844333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1488,-33.53841667,115.4843833,0,10,10,80,0,0,0,Seagrasses,Seagrasses
LGBDT8_1514,-33.53765,115.4837333,0,0,14.29,85.71,0,0,0,Seagrasses,Seagrasses
LGBDT8_1519,-33.53751667,115.4836167,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT8_1522,-33.53743333,115.4835333,30,20,20,30,0,0,0,Seagrasses,Seagrasses
LGBDT8_1533,-33.53715,115.4832,0,20,10,70,0,0,0,Seagrasses,Seagrasses
LGBDT8_1536,-33.53706667,115.4831667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1547,-33.53675,115.4829333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1548,-33.53673333,115.4829,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1554,-33.53656667,115.4827167,0,0,44.44,55.55,0,0,0,Seagrasses,Seagrasses
LGBDT8_1559,-33.53641667,115.4825667,6.67,0,53.33,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1570,-33.53613333,115.48225,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1573,-33.53605,115.4821667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1584,-33.53576667,115.48185,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1592,-33.53551667,115.4816333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1595,-33.5354,115.4815833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1600,-33.53523333,115.4815,0,0,80,20,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1603,-33.53515,115.4814333,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT8_1606,-33.53508333,115.4813833,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT8_1611,-33.5349,115.48125,60,0,0,40,0,0,0,Seagrasses,Seagrasses
LGBDT8_1618,-33.53468333,115.48105,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1624,-33.53451667,115.4809,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1634,-33.53426667,115.4805833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1639,-33.53423333,115.4805167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1644,-33.53423333,115.4805,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT8_1653,-33.53405,115.4803167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT8_1663,-33.53378333,115.48005,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1671,-33.53358333,115.4798667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1681,-33.5333,115.47965,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1684,-33.53323333,115.4795667,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT8_1686,-33.53318333,115.4795167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1695,-33.53295,115.4793,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT8_1698,-33.53288333,115.4792,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1700,-33.53283333,115.4791333,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT8_1705,-33.5327,115.4790167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1705,-33.5327,115.4790333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1708,-33.5326,115.4789833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1716,-33.53236667,115.4788333,0,0,66.67,33.33,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1721,-33.53221667,115.4787167,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT8_1731,-33.53201667,115.4786333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1734,-33.53193333,115.4786167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1737,-33.53183333,115.4785667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1752,-33.53143333,115.4782333,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT8_1755,-33.53133333,115.4781667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT8_1762,-33.53126667,115.4781167,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT8_1772,-33.53115,115.4779833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0029,-33.47008333,115.5523167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0031,-33.47005,115.5523833,0,0,6.25,93.75,0,0,0,Seagrasses,Seagrasses
LGBDT9_0031,-33.47005,115.5523667,0,0,6.25,93.75,0,0,0,Seagrasses,Seagrasses
LGBDT9_0041,-33.46981667,115.5522167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0045,-33.46973333,115.5521,0,75,0,25,0,0,0,Turf.algae,Turf.algae
LGBDT9_0047,-33.4697,115.5520333,0,25,0,75,0,0,0,Seagrasses,Seagrasses
LGBDT9_0052,-33.46963333,115.5518167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0063,-33.46938333,115.5514333,66.67,33.33,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0063,-33.46938333,115.5514333,66.67,33.33,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0068,-33.46923333,115.5513,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0076,-33.46896667,115.5511,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0081,-33.46881667,115.5509833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0086,-33.46863333,115.5509,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0093,-33.46838333,115.5508333,0,10,90,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0100,-33.4681,115.5507,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0108,-33.46778333,115.5506,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0114,-33.46755,115.5504833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0116,-33.46746667,115.5504333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0118,-33.46738333,115.5504,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0120,-33.4673,115.5503667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0132,-33.46685,115.5502333,0,20,40,0,0,40,0,Unconsolidated,Consolidated
LGBDT9_0134,-33.4668,115.5502,0,62.5,0,0,0,37.5,0,Turf.algae,Turf.algae
LGBDT9_0141,-33.46653333,115.5501333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0143,-33.46646667,115.5501167,0,40,0,0,0,60,0,Consolidated,Consolidated
LGBDT9_0145,-33.46638333,115.5501,0,71.43,0,28.57,0,0,0,Turf.algae,Turf.algae
LGBDT9_0147,-33.46633333,115.5501,50,50,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0147,-33.46633333,115.5501,50,50,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0153,-33.46611667,115.5501,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0163,-33.46573333,115.5501167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0165,-33.46565,115.5501333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT9_0169,-33.4655,115.5501667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0173,-33.46533333,115.5501833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0175,-33.46525,115.5502167,0,7.14,50,42.85,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0184,-33.4649,115.5503,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0186,-33.46483333,115.5503,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0204,-33.4641,115.5504167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0217,-33.46353333,115.5504333,14.29,85.71,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0225,-33.46316667,115.5505,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0226,-33.46313333,115.5505,0,83.33,0,0,0,16.67,0,Turf.algae,Turf.algae
LGBDT9_0236,-33.46268333,115.5504833,55.55,44.44,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0245,-33.46231667,115.5505333,27.27,27.27,0,45.45,0,0,0,Seagrasses,Seagrasses
LGBDT9_0247,-33.46223333,115.5505333,40,0,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT9_0254,-33.46193333,115.5505333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0260,-33.46168333,115.5505167,40,0,60,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0262,-33.46161667,115.5504833,44.44,33.33,0,11.11,0,11.11,0,Turf.algae,Turf.algae
LGBDT9_0265,-33.4615,115.5504667,0,37.5,0,25,0,37.5,0,Turf.algae,Consolidated
LGBDT9_0265,-33.4615,115.5504833,0,37.5,0,25,0,37.5,0,Turf.algae,Consolidated
LGBDT9_0271,-33.46125,115.5504333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0278,-33.461,115.5503667,44.44,22.22,0,0,0,33.33,0,Consolidated,Consolidated
LGBDT9_0280,-33.46093333,115.5503667,0,42.86,0,57.14,0,0,0,Seagrasses,Seagrasses
LGBDT9_0282,-33.46083333,115.55035,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT9_0285,-33.4607,115.5503667,0,87.5,0,12.5,0,0,0,Turf.algae,Turf.algae
LGBDT9_0287,-33.46063333,115.5503667,0,75,0,25,0,0,0,Turf.algae,Turf.algae
LGBDT9_0289,-33.46056667,115.5503833,25,50,0,25,0,0,0,Turf.algae,Turf.algae
LGBDT9_0292,-33.46045,115.5503833,27.27,9.09,0,18.18,9.09,36.36,0,Consolidated,Consolidated
LGBDT9_0294,-33.46036667,115.5504,20,40,0,30,0,10,0,Turf.algae,Turf.algae
LGBDT9_0296,-33.4603,115.5504,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0298,-33.46023333,115.5503833,20,80,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0300,-33.46015,115.5503833,10,60,0,10,0,20,0,Turf.algae,Turf.algae
LGBDT9_0302,-33.46008333,115.5503667,8.33,83.33,0,8.33,0,0,0,Turf.algae,Turf.algae
LGBDT9_0304,-33.46001667,115.5503667,0,81.82,0,18.18,0,0,0,Turf.algae,Turf.algae
LGBDT9_0306,-33.45995,115.5503667,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT9_0308,-33.45988333,115.5503833,33.33,58.33,0,8.33,0,0,0,Turf.algae,Turf.algae
LGBDT9_0310,-33.45978333,115.5504167,0,88.89,11.11,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0315,-33.4596,115.5504833,0,50,37.5,0,12.5,0,0,Turf.algae,Turf.algae
LGBDT9_0326,-33.45921667,115.5505167,0,85.71,0,14.29,0,0,0,Turf.algae,Turf.algae
LGBDT9_0327,-33.45918333,115.5505167,38.46,61.54,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0331,-33.45903333,115.5505167,30,60,0,0,0,10,0,Turf.algae,Turf.algae
LGBDT9_0333,-33.45895,115.5505,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0336,-33.45885,115.5505,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0338,-33.45876667,115.5505167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0340,-33.4587,115.5505333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0345,-33.45851667,115.5505833,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT9_0345,-33.45851667,115.5505667,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT9_0347,-33.45846667,115.5506,66.67,16.67,16.67,0,0,0,0,Turf.algae,Unconsolidated
LGBDT9_0349,-33.45838333,115.5506,42.86,28.57,0,28.57,0,0,0,Turf.algae,Seagrasses
LGBDT9_0351,-33.45831667,115.5506167,40,50,0,0,0,10,0,Turf.algae,Turf.algae
LGBDT9_0358,-33.45803333,115.5506333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0360,-33.45796667,115.5506667,28.57,71.43,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0365,-33.45776667,115.5507333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0367,-33.4577,115.5507667,60,40,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0370,-33.4576,115.5508,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0372,-33.45753333,115.5508333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0378,-33.45733333,115.5509,70,20,0,0,0,10,0,Turf.algae,Turf.algae
LGBDT9_0380,-33.45726667,115.5509167,33.33,44.44,0,22.22,0,0,0,Turf.algae,Turf.algae
LGBDT9_0383,-33.45715,115.5509667,0,0,75,25,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0385,-33.45708333,115.5509833,0,0,57.14,42.86,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0397,-33.45666667,115.5510167,0,10,90,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0404,-33.45645,115.5511,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0406,-33.45638333,115.5511,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0413,-33.45615,115.5511833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0418,-33.45595,115.5511833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0420,-33.45588333,115.5512,8.33,16.67,75,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0428,-33.4556,115.5512333,0,33.33,33.33,33.33,0,0,0,Turf.algae,Seagrasses
LGBDT9_0429,-33.45558333,115.55125,0,20,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT9_0432,-33.45546667,115.5512667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0436,-33.45531667,115.5512667,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT9_0438,-33.45525,115.5512667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0440,-33.45518333,115.55125,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0445,-33.45503333,115.55125,0,6.67,33.33,60,0,0,0,Seagrasses,Seagrasses
LGBDT9_0448,-33.45491667,115.5512667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0450,-33.45483333,115.5512667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0460,-33.45453333,115.5513167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0464,-33.45438333,115.5513167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0466,-33.4543,115.5513167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0469,-33.4542,115.5513167,0,0,8.33,91.66,0,0,0,Seagrasses,Seagrasses
LGBDT9_0471,-33.45413333,115.5513333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0473,-33.45406667,115.5513667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0478,-33.4539,115.5513833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0481,-33.45376667,115.55135,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0491,-33.45336667,115.5513667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0493,-33.4533,115.5513833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0499,-33.45308333,115.5514,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0502,-33.45298333,115.5513833,0,0,90.91,0,0,9.09,0,Unconsolidated,Unconsolidated
LGBDT9_0504,-33.45288333,115.5513667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0506,-33.4528,115.5513833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0510,-33.45263333,115.5513667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0513,-33.45251667,115.5513833,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0515,-33.45243333,115.5514,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0522,-33.45213333,115.5514333,70,30,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0524,-33.45205,115.55145,20,50,0,30,0,0,0,Turf.algae,Turf.algae
LGBDT9_0529,-33.45185,115.5515167,78.57,21.43,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0535,-33.45158333,115.5516,0,42.86,0,57.15,0,0,0,Seagrasses,Seagrasses
LGBDT9_0537,-33.45148333,115.5516333,35.71,64.29,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0537,-33.4515,115.5516333,35.71,64.29,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0543,-33.45123333,115.5517167,16.67,41.67,0,41.67,0,0,0,Turf.algae,Seagrasses
LGBDT9_0546,-33.45111667,115.5517167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT9_0551,-33.4509,115.55185,81.82,18.18,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0552,-33.45085,115.5518833,40,60,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0553,-33.45081667,115.5519,20,30,0,50,0,0,0,Seagrasses,Seagrasses
LGBDT9_0555,-33.45071667,115.5519167,66.67,22.22,0,11.11,0,0,0,Turf.algae,Turf.algae
LGBDT9_0556,-33.45066667,115.5519333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0558,-33.4506,115.5519667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0561,-33.45045,115.5520167,8.33,16.67,8.33,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT9_0571,-33.45001667,115.5521,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT9_0580,-33.44965,115.5522167,53.85,46.15,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0584,-33.44948333,115.5522333,26.67,73.33,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0586,-33.4494,115.55225,0,88.89,0,11.11,0,0,0,Turf.algae,Turf.algae
LGBDT9_0588,-33.44933333,115.5523,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0589,-33.4493,115.5523167,43.75,56.25,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0593,-33.44911667,115.55235,9.09,72.73,0,18.18,0,0,0,Turf.algae,Turf.algae
LGBDT9_0595,-33.44903333,115.5523667,0,22.22,22.22,55.55,0,0,0,Seagrasses,Seagrasses
LGBDT9_0600,-33.44885,115.5523667,33.33,26.67,0,40,0,0,0,Seagrasses,Seagrasses
LGBDT9_0601,-33.4488,115.5523667,64.71,35.29,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0603,-33.44871667,115.5523833,25,58.33,0,16.66,0,0,0,Turf.algae,Turf.algae
LGBDT9_0606,-33.44856667,115.5524,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0609,-33.44845,115.5523667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT9_0612,-33.44833333,115.5523667,16.67,58.33,0,25,0,0,0,Turf.algae,Turf.algae
LGBDT9_0615,-33.44821667,115.55235,0,15.38,0,84.61,0,0,0,Seagrasses,Seagrasses
LGBDT9_0622,-33.44791667,115.55235,0,28.57,0,71.44,0,0,0,Seagrasses,Seagrasses
LGBDT9_0625,-33.44781667,115.55235,0,9.09,27.27,63.63,0,0,0,Seagrasses,Seagrasses
LGBDT9_0632,-33.4475,115.5523167,0,16.67,0,83.33,0,0,0,Seagrasses,Seagrasses
LGBDT9_0638,-33.44723333,115.5523,0,41.67,0,58.32,0,0,0,Seagrasses,Seagrasses
LGBDT9_0640,-33.44713333,115.5522833,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT9_0643,-33.44701667,115.5523,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT9_0645,-33.44693333,115.5523,0,12.5,0,87.5,0,0,0,Seagrasses,Seagrasses
LGBDT9_0650,-33.44673333,115.5523,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT9_0654,-33.44656667,115.5523167,8.33,58.33,0,33.33,0,0,0,Turf.algae,Turf.algae
LGBDT9_0657,-33.44645,115.5523667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT9_0662,-33.44625,115.55245,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
